seed,episode,average_reward,success_rate,epsilon,loss
84,20,-131.0,0.0,0.9046104802746175,7.064924297026058
84,30,-117.5,0.0,0.8603841919146962,7.892815414765079
84,40,-135.8,0.0,0.8183201210226743,8.127680064701343
84,50,-142.3,0.0,0.778312557068642,6.946139672350334
84,60,-119.2,0.0,0.7402609576967045,6.516020433474412
84,70,-123.8,0.0,0.7040696960536299,6.765267009326601
84,80,-123.3,0.0,0.6696478204705644,7.177343875960844
84,90,-132.3,0.0,0.6369088258938781,7.550727974458935
84,100,-122.6,0.0,0.6057704364907278,7.2659656147018055
84,110,-98.3,10.0,0.5761543988830038,6.729121482640768
84,120,-88.5,10.0,0.547986285490042,6.723336537844605
84,130,-83.0,20.0,0.5211953074858876,7.084028947902468
84,140,-104.4,10.0,0.49571413690105054,7.004545755180618
84,150,-99.2,10.0,0.47147873742168567,6.821827791139462
84,160,-70.9,20.0,0.4484282034609769,6.960352904550613
84,170,-9.6,50.0,0.42650460709830135,7.191784291318449
84,180,-90.1,10.0,0.40565285250151817,7.053262617355102
84,190,-48.7,30.0,0.3858205374665315,6.833426038044726
84,200,-84.9,10.0,0.3669578217261671,6.721210891337009
84,210,-89.6,10.0,0.34901730169741024,6.6424679501992205
84,220,-66.3,20.0,0.33195389135223546,7.066527507749834
84,230,-62.2,20.0,0.3157247089126454,6.681778333670101
84,240,-46.0,30.0,0.30028896908517405,6.4941153141059615
84,250,-23.7,40.0,0.285607880564032,6.839189861554845
84,260,-20.2,40.0,0.27164454854530906,6.738663541523015
84,270,-29.2,40.0,0.2583638820072446,6.525425468420783
84,280,42.0,70.0,0.2457325055235537,6.312582464800962
84,290,107.4,100.0,0.23371867538818816,6.5521310184601536
84,300,65.4,80.0,0.22229219984074702,6.41326421058711
84,310,61.6,80.0,0.21142436319205632,6.184701790986521
84,320,90.5,90.0,0.2010878536592394,6.328401527538565
84,330,109.5,100.0,0.1912566947289212,5.710022584532862
84,340,91.3,90.0,0.18190617987607657,6.170728447724903
84,350,110.3,100.0,0.1730128104744653,5.637691878928133
84,360,91.6,90.0,0.16455423674261854,6.186296433226941
84,370,47.8,70.0,0.15650920157696743,5.85112646565379
84,380,88.3,90.0,0.14885748713096328,5.810904852567444
84,390,112.8,100.0,0.14157986400593744,5.904119742260581
84,400,6.2,50.0,0.1346580429260134,5.937770316732072
84,410,93.3,90.0,0.12807462877562611,5.978751095481336
84,420,27.1,60.0,0.12181307688414106,6.171861534608329
84,430,-78.4,10.0,0.11585765144771248,5.3648320478932785
84,440,-56.6,20.0,0.11019338598389174,5.700554371036087
84,450,27.7,60.0,0.10480604571960442,6.0827551907952895
84,460,-14.8,40.0,0.0996820918179746,5.515203407780927
84,470,6.4,50.0,0.09480864735409487,5.961549359698103
84,480,-11.5,40.0,0.09017346495423652,5.68856676683776
84,490,27.5,60.0,0.08576489601717459,5.458324223583113
84,500,48.9,70.0,0.08157186144027828,5.700186335755136
123,10,-158.7,0.0,0.9511101304657719,2.6803161351324913
123,20,-125.4,0.0,0.9046104802746175,4.512558678066293
123,30,-132.4,0.0,0.8603841919146962,5.9166334008891734
123,40,-118.6,0.0,0.8183201210226743,6.228389812183867
123,50,-119.8,0.0,0.778312557068642,6.686192519242887
123,60,-117.3,0.0,0.7402609576967045,7.498484755818334
123,70,-115.0,0.0,0.7040696960536299,7.384342789424188
123,80,-118.8,0.0,0.6696478204705644,7.395239225373961
123,90,-122.4,0.0,0.6369088258938781,6.976398530335915
123,100,-124.1,0.0,0.6057704364907278,7.383489725779414
123,110,-84.2,20.0,0.5761543988830038,7.098517020876147
123,120,-113.0,10.0,0.547986285490042,6.896193881461093
123,130,-113.0,0.0,0.5211953074858876,6.913780582959999
123,140,-93.7,10.0,0.49571413690105054,6.65979645441968
123,150,-110.3,0.0,0.47147873742168567,7.2339212996761
123,160,-91.3,10.0,0.4484282034609769,6.826619987958596
123,170,-89.6,10.0,0.42650460709830135,7.285566540350824
123,180,-67.2,20.0,0.40565285250151817,7.059595155952306
123,190,-68.7,20.0,0.3858205374665315,7.525027530181075
123,200,-44.8,30.0,0.3669578217261671,7.321272580301516
123,210,-30.4,40.0,0.34901730169741024,7.273478681697206
123,220,-49.5,30.0,0.33195389135223546,6.773918251890555
123,230,-65.4,20.0,0.3157247089126454,7.21512357816948
123,240,-77.1,20.0,0.30028896908517405,7.26467211675439
123,250,-9.3,50.0,0.285607880564032,7.030423029508962
123,260,-29.3,40.0,0.27164454854530906,7.014142923770846
123,270,-19.6,40.0,0.2583638820072446,6.660119525308437
123,280,-1.2,50.0,0.2457325055235537,7.06588352260961
123,290,43.6,70.0,0.23371867538818816,6.944419962119255
123,300,22.5,60.0,0.22229219984074702,7.125523104396537
123,310,43.8,70.0,0.21142436319205632,7.137014800676143
123,320,89.6,90.0,0.2010878536592394,6.779565653322204
123,330,83.1,90.0,0.1912566947289212,6.951580150231868
123,340,109.9,100.0,0.18190617987607657,6.66403835059447
123,350,113.0,100.0,0.1730128104744653,6.466039494573927
123,360,89.6,90.0,0.16455423674261854,6.703459505248371
123,370,109.9,100.0,0.15650920157696743,6.3457298994485445
123,380,112.7,100.0,0.14885748713096328,6.316692495445428
123,390,109.6,100.0,0.14157986400593744,6.072839167489784
123,400,112.7,100.0,0.1346580429260134,6.2536742744415195
123,410,90.7,90.0,0.12807462877562611,6.304036549184007
123,420,47.8,70.0,0.12181307688414106,5.875730364643317
123,430,90.3,90.0,0.11585765144771248,5.8498484888821505
123,440,92.4,90.0,0.11019338598389174,5.638872098856744
123,450,72.2,80.0,0.10480604571960442,5.7245120783313235
123,460,115.5,100.0,0.0996820918179746,5.655340721314503
123,470,115.8,100.0,0.09480864735409487,5.841835410809887
123,480,114.4,100.0,0.09017346495423652,5.204093622696744
123,490,115.4,100.0,0.08576489601717459,5.3822897069269535
123,500,115.3,100.0,0.08157186144027828,5.310129426682279
