seed,episode,average_reward,success_rate,epsilon,loss
21,350,22.3,60.0,0.1730128104744653,6.518796406057698
21,360,79.6,90.0,0.16455423674261854,6.055529136444029
21,370,90.4,90.0,0.15650920157696743,5.864310245747342
21,380,90.3,90.0,0.14885748713096328,5.708054050536621
21,390,109.8,100.0,0.14157986400593744,6.351919776703643
21,400,114.6,100.0,0.1346580429260134,5.631288805533061
21,410,87.1,90.0,0.12807462877562611,5.814446136069504
21,420,30.8,70.0,0.12181307688414106,5.774814728874263
21,430,115.8,100.0,0.11585765144771248,5.754286681467995
21,440,50.1,70.0,0.11019338598389174,5.934497105449488
21,450,111.5,100.0,0.10480604571960442,5.317557651297991
21,460,112.0,100.0,0.0996820918179746,5.323672254738612
21,470,71.8,80.0,0.09480864735409487,5.433462423632166
21,480,114.3,100.0,0.09017346495423652,5.131382937434884
21,490,8.0,50.0,0.08576489601717459,4.932325331881798
21,500,49.5,70.0,0.08157186144027828,4.946463450163995
42,10,-131.5,0.0,0.9511101304657719,5.049789751489957
42,20,-130.8,0.0,0.9046104802746175,6.910847821117647
42,30,-132.2,0.0,0.8603841919146962,6.674322702316341
42,40,-129.1,0.0,0.8183201210226743,6.793589005474914
42,50,-124.7,0.0,0.778312557068642,7.0039268429372825
42,60,-122.0,0.0,0.7402609576967045,7.812931220193219
42,70,-123.9,0.0,0.7040696960536299,7.9660694017983955
42,80,-123.4,0.0,0.6696478204705644,8.402730241248232
42,90,-127.0,0.0,0.6369088258938781,7.520888472430246
42,100,-102.9,10.0,0.6057704364907278,7.67103486472048
42,110,-94.4,10.0,0.5761543988830038,7.338585039195086
42,120,-71.8,20.0,0.547986285490042,8.255580629531655
42,130,-74.2,20.0,0.5211953074858876,7.591564013709004
42,140,-119.5,0.0,0.49571413690105054,7.260664968500551
42,150,-120.9,0.0,0.47147873742168567,7.574071005500599
42,160,-89.4,10.0,0.4484282034609769,7.605842354709163
42,170,-50.5,30.0,0.42650460709830135,7.945210579364625
42,180,-115.0,0.0,0.40565285250151817,8.009220239262053
42,190,-34.0,40.0,0.3858205374665315,7.423210767799601
42,200,-33.8,40.0,0.3669578217261671,7.733703184855004
42,210,-68.8,20.0,0.34901730169741024,7.063762425440567
42,220,-9.3,50.0,0.33195389135223546,7.170222132596203
42,230,-24.2,40.0,0.3157247089126454,7.163622096694586
42,240,54.2,80.0,0.30028896908517405,7.078436066695721
42,250,39.9,70.0,0.285607880564032,7.419290720015125
42,260,42.7,70.0,0.27164454854530906,6.783774011370497
42,270,85.2,90.0,0.2583638820072446,6.641755207011298
42,280,-1.7,50.0,0.2457325055235537,7.249287732751294
42,290,108.2,100.0,0.23371867538818816,6.789168165124707
42,300,63.7,80.0,0.22229219984074702,5.934099874720213
42,310,108.0,100.0,0.21142436319205632,6.286056839211089
42,320,106.3,100.0,0.2010878536592394,6.118304672977128
42,330,107.1,100.0,0.1912566947289212,6.263822270948252
42,340,69.5,80.0,0.18190617987607657,6.047804615160862
42,350,24.6,60.0,0.1730128104744653,6.734446684401641
42,360,-83.0,10.0,0.16455423674261854,6.538028097830866
42,370,-57.5,20.0,0.15650920157696743,6.44286089450047
42,380,-82.6,10.0,0.14885748713096328,6.5839878793074575
42,390,-80.8,10.0,0.14157986400593744,6.38642141350951
42,400,49.1,70.0,0.1346580429260134,6.685598585624982
42,410,26.6,60.0,0.12807462877562611,6.146986740598793
42,420,89.9,90.0,0.12181307688414106,6.783928748596368
42,430,91.2,90.0,0.11585765144771248,6.239495713147716
42,440,92.0,90.0,0.11019338598389174,6.28440117560047
42,450,114.7,100.0,0.10480604571960442,5.681436606473899
42,460,93.3,90.0,0.0996820918179746,5.956876324943712
42,470,7.2,50.0,0.09480864735409487,5.590370639245823
42,480,50.5,70.0,0.09017346495423652,6.223033034736642
42,490,69.5,80.0,0.08576489601717459,5.996985716821507
42,500,27.1,60.0,0.08157186144027828,5.520438990764407
84,10,-133.1,0.0,0.9511101304657719,5.336164002734971
84,20,-130.7,0.0,0.9046104802746175,7.174888980281554
84,30,-117.8,0.0,0.8603841919146962,7.968928825851764
84,40,-128.1,0.0,0.8183201210226743,8.585831182616353
84,50,-131.5,0.0,0.778312557068642,8.104507825473442
84,60,-119.8,0.0,0.7402609576967045,8.111536494644861
84,70,-121.0,0.0,0.7040696960536299,8.467497902441227
84,80,-116.7,0.0,0.6696478204705644,8.81112167337002
84,90,-120.3,0.0,0.6369088258938781,8.771372386967121
84,100,-116.9,0.0,0.6057704364907278,8.750842287828414
84,110,-97.9,10.0,0.5761543988830038,9.306043479920449
84,120,-112.8,0.0,0.547986285490042,8.668090035309618
84,130,-73.0,20.0,0.5211953074858876,9.092672842959493
84,140,-115.9,0.0,0.49571413690105054,8.816692535978708
84,150,-73.6,20.0,0.47147873742168567,8.443293810855236
84,160,-107.3,10.0,0.4484282034609769,8.956313877739774
84,170,-93.3,20.0,0.42650460709830135,8.352285178608737
84,180,-45.9,30.0,0.40565285250151817,8.805010810156599
84,190,-69.0,20.0,0.3858205374665315,8.435493237514873
84,200,-109.8,0.0,0.3669578217261671,8.071913168293667
84,210,-111.2,0.0,0.34901730169741024,9.006072341291048
84,220,-44.1,30.0,0.33195389135223546,8.115503715344293
84,230,-45.9,30.0,0.3157247089126454,7.9992261954626915
84,240,-47.9,30.0,0.30028896908517405,8.29045550171775
84,250,-24.0,40.0,0.285607880564032,7.919278664724851
84,260,-22.5,40.0,0.27164454854530906,8.229908451953744
84,270,-41.4,30.0,0.2583638820072446,8.702526125055115
84,280,-60.2,20.0,0.2457325055235537,8.616994996054819
84,290,4.3,50.0,0.23371867538818816,8.397020161485944
84,300,-82.0,10.0,0.22229219984074702,8.99985395579931
84,310,-86.5,10.0,0.21142436319205632,9.000124101381964
84,320,-58.2,20.0,0.2010878536592394,9.569188179700147
84,330,-39.3,30.0,0.1912566947289212,9.582293152962412
84,340,40.4,70.0,0.18190617987607657,9.907591432310284
84,350,67.3,80.0,0.1730128104744653,10.245683317021038
84,360,109.4,100.0,0.16455423674261854,10.11935515760721
84,370,11.4,70.0,0.15650920157696743,9.337981757856468
84,380,-2.7,70.0,0.14885748713096328,9.25258281004153
84,390,-82.3,70.0,0.14157986400593744,9.440619119109568
84,400,111.6,100.0,0.1346580429260134,8.118699819706446
84,410,89.6,90.0,0.12807462877562611,7.9192441778624865
84,420,111.4,100.0,0.12181307688414106,8.077869589770454
84,430,90.4,90.0,0.11585765144771248,7.40732899765018
84,440,90.8,90.0,0.11019338598389174,7.821980068155112
84,450,71.9,80.0,0.10480604571960442,7.2612689234776635
84,460,112.2,100.0,0.0996820918179746,6.5814045639515655
84,470,113.7,100.0,0.09480864735409487,6.3874111989053795
84,480,115.6,100.0,0.09017346495423652,6.911617922265873
84,490,93.1,90.0,0.08576489601717459,6.7973653758674315
84,500,92.3,90.0,0.08157186144027828,6.112655612177969
123,10,-158.7,0.0,0.9511101304657719,2.7102382574514623
123,20,-125.4,0.0,0.9046104802746175,4.63658282528627
123,30,-131.0,0.0,0.8603841919146962,6.008109801205866
123,40,-120.2,0.0,0.8183201210226743,6.311031966810189
123,50,-124.3,0.0,0.778312557068642,6.151134128430492
123,60,-103.8,10.0,0.7402609576967045,6.923607472309712
123,70,-135.2,0.0,0.7040696960536299,6.833051906994304
123,80,-104.2,10.0,0.6696478204705644,6.220650526663557
123,90,-101.6,10.0,0.6369088258938781,5.923553716951406
123,100,-113.8,0.0,0.6057704364907278,6.213982515488597
123,110,-111.8,10.0,0.5761543988830038,6.630776279077351
123,120,-71.8,30.0,0.547986285490042,6.910358840062711
123,130,-117.5,0.0,0.5211953074858876,6.320999961965632
123,140,-96.3,10.0,0.49571413690105054,6.746395670520148
123,150,-92.7,10.0,0.47147873742168567,6.912393836269416
123,160,-70.3,20.0,0.4484282034609769,7.319981597849528
123,170,-51.6,30.0,0.42650460709830135,7.514145907543403
123,180,-95.1,10.0,0.40565285250151817,7.231500032068633
123,190,-70.3,20.0,0.3858205374665315,6.854180387174955
123,200,-73.9,20.0,0.3669578217261671,6.542230543900381
123,210,-50.5,30.0,0.34901730169741024,7.388611036070327
123,220,-59.6,30.0,0.33195389135223546,6.651861945290385
123,230,-50.7,30.0,0.3157247089126454,7.136639161414313
123,240,-47.7,30.0,0.30028896908517405,7.357656787795193
123,250,-40.1,40.0,0.285607880564032,6.797543310857026
123,260,38.5,70.0,0.27164454854530906,6.807099167622799
123,270,-20.6,40.0,0.2583638820072446,7.497945322197806
123,280,65.1,80.0,0.2457325055235537,6.741333519065708
123,290,-3.1,50.0,0.23371867538818816,7.023881271138952
123,300,-1.4,50.0,0.22229219984074702,7.045240579606251
123,310,20.0,60.0,0.21142436319205632,6.8528913998112895
123,320,67.6,80.0,0.2010878536592394,6.91058275613086
123,330,22.2,60.0,0.1912566947289212,6.921976647122588
123,340,41.6,70.0,0.18190617987607657,6.807362939824306
123,350,86.5,90.0,0.1730128104744653,6.7055093943944275
123,360,108.6,100.0,0.16455423674261854,6.84881296387031
123,370,109.0,100.0,0.15650920157696743,6.477264041431359
123,380,90.1,90.0,0.14885748713096328,6.001593640634128
123,390,110.3,100.0,0.14157986400593744,6.519848678673168
123,400,91.4,90.0,0.1346580429260134,6.272255708280374
123,410,90.0,90.0,0.12807462877562611,5.853113890023695
123,420,113.1,100.0,0.12181307688414106,6.142949243426015
123,430,112.5,100.0,0.11585765144771248,6.269259150199181
123,440,92.3,90.0,0.11019338598389174,6.51734065003576
123,450,114.2,100.0,0.10480604571960442,6.125505408963607
123,460,93.0,90.0,0.0996820918179746,5.862396442555079
123,470,71.3,80.0,0.09480864735409487,5.3719084897099005
123,480,70.8,80.0,0.09017346495423652,5.855611888041669
123,490,68.7,80.0,0.08576489601717459,5.455770297120189
123,500,71.0,80.0,0.08157186144027828,5.1580188370463365
